time_acc_dt_original_feats;time_acc_dt_selected_feats;time_acc_neight_original_feats;time_acc_neight_selected_feats;time_acc_gnb_original_feats;time_acc_gnb_selected_feats;time_acc_rf_original_feats;time_acc_rf_selected_feats;time_acc_mlp_original_feats;time_acc_mlp_selected_feats;time_acc_svc_original_feats;time_acc_svc_selected_featstime_prec_dt_original_feats;time_prec_dt_selected_feats;time_prec_neight_original_feats;time_prec_neight_selected_feats;time_prec_gnb_original_feats;time_prec_gnb_selected_feats;time_prec_rf_original_feats;time_prec_rf_selected_feats;time_prec_mlp_original_feats;time_prec_mlp_selected_feats;time_prec_svc_original_feats;time_prec_svc_selected_featstime_rec_dt_original_feats;time_rec_dt_selected_feats;time_rec_neight_original_feats;time_rec_neight_selected_feats;time_rec_gnb_original_feats;time_rec_gnb_selected_feats;time_rec_rf_original_feats;time_rec_rf_selected_feats;time_rec_mlp_original_feats;time_rec_mlp_selected_feats;time_rec_svc_original_feats;time_rec_svc_selected_featstime_f1_dt_original_feats;time_f1_dt_selected_feats;time_f1_neight_original_feats;time_f1_neight_selected_feats;time_f1_gnb_original_feats;time_f1_gnb_selected_feats;time_f1_rf_original_feats;time_f1_rf_selected_feats;time_f1_mlp_original_feats;time_f1_mlp_selected_feats;time_f1_svc_original_feats;time_f1_svc_selected_feats;time_acc_svc_selected_feats;time_f1_dt_original_feats;time_prec_dt_original_feats;time_prec_svc_selected_feats;time_rec_dt_original_feats;time_rec_svc_selected_feats
0.513;0.078;2.512;0.25;0.21;0.047;9.49;3.196;15.419;7.494;8.071;;0.083;2.496;0.26;0.223;0.057999999999999996;9.461;3.208;15.392000000000001;7.489;7.932;;0.086;2.543;0.259;0.24;0.031;9.504;3.2060000000000004;16.012;7.737;8.024;;0.078;2.508;0.253;0.223;0.055;9.433;3.207;13.982000000000001;7.506;7.946000000000001;0.439;0.43799999999999994;0.525;0.528;0.43700000000000006;0.526;0.436
0.532;0.063;2.541;0.259;0.214;0.047;9.617;3.2289999999999996;15.015999999999998;7.564;7.976;;0.078;2.524;0.242;0.23399999999999999;0.055999999999999994;9.619;3.222;15.265999999999998;7.4910000000000005;8.06;;0.078;2.498;0.255;0.21899999999999997;0.047;9.432;3.19;15.192;7.596;7.946000000000001;;0.078;2.54;0.259;0.24100000000000002;0.031;9.426;3.187;16.307000000000002;7.771;7.946000000000001;0.43799999999999994;0.42700000000000005;0.523;0.525;0.433;0.521;0.447
0.516;0.062;2.499;0.23800000000000002;0.23399999999999999;0.031;9.372;3.173;15.335999999999999;7.445;7.856;;0.084;2.553;0.25;0.235;0.047;9.531;3.221;14.982999999999999;7.602;7.874;;0.077;2.488;0.248;0.228;0.054000000000000006;9.416;3.2039999999999997;15.216;7.473;8.01;;0.08;2.485;0.252;0.23399999999999999;0.047;9.373;3.2060000000000004;15.219000000000001;7.428;7.86;0.415;0.426;0.53;0.5329999999999999;0.429;0.537;0.43700000000000006
0.525;0.078;2.548;0.253;0.25;0.036000000000000004;9.493;3.218;16.003;7.406000000000001;8.155;;0.078;2.496;0.253;0.23800000000000002;0.047;9.416;3.179;16.602999999999998;7.318;8.021;;0.064;2.502;0.25;0.25;0.047;9.389;3.1860000000000004;16.605;7.317;7.917999999999999;;0.078;2.513;0.25;0.26;0.031;9.405;3.176;17.875;7.565;7.959;0.43;0.431;0.537;0.535;0.43;0.545;0.42200000000000004
0.518;0.063;2.495;0.25;0.242;0.047;9.357000000000001;3.1710000000000003;16.844;7.308;7.912999999999999;;0.078;2.543;0.257;0.23399999999999999;0.047;9.53;3.216;16.785999999999998;7.513999999999999;7.893;;0.078;2.501;0.245;0.255;0.047;9.398;3.194;16.802;7.303999999999999;8.032;;0.062;2.498;0.253;0.235;0.047;9.424;3.1910000000000003;16.585;7.314;7.871;0.418;0.42100000000000004;0.541;0.535;0.426;0.534;0.456
0.515;0.075;2.521;0.242;0.23800000000000002;0.047;9.369;3.1660000000000004;16.909000000000002;7.522;8.054;;0.078;2.511;0.257;0.23399999999999999;0.047;9.356;3.201;15.561;7.314;7.888;;0.067;2.546;0.247;0.251;0.037000000000000005;9.52;3.227;14.815;7.638;7.874;;0.063;2.494;0.258;0.23399999999999999;0.047;9.58;3.1630000000000003;14.839;7.329;8.016;0.434;0.43700000000000006;0.5379999999999999;0.52;0.434;0.5329999999999999;0.42200000000000004
0.531;0.063;2.496;0.251;0.222;0.047;9.388;3.17;14.825999999999999;7.32;7.922000000000001;;0.078;2.523;0.244;0.23399999999999999;0.047;9.402000000000001;3.1860000000000004;16.944000000000003;7.59;8.017000000000001;;0.062;2.497;0.253;0.25;0.047;9.387;3.1719999999999997;16.949;7.349;7.9;;0.078;2.54;0.259;0.25;0.047;9.515;3.216;16.897000000000002;7.6370000000000005;7.922000000000001;0.419;0.418;0.5379999999999999;0.523;0.435;0.531;0.42700000000000005
0.517;0.062;2.502;0.247;0.23800000000000002;0.047;9.384;3.196;14.81;7.335;8.015;;0.07400000000000001;2.498;0.251;0.24100000000000002;0.043;9.383;3.1910000000000003;14.789000000000001;7.329;7.867000000000001;;0.078;2.5269999999999997;0.255;0.248;0.031;9.385;3.1910000000000003;17.942999999999998;7.537999999999999;8.023;;0.063;2.498;0.254;0.23399999999999999;0.047;9.386000000000001;3.173;16.211;7.33;7.906000000000001;0.43200000000000005;0.43200000000000005;0.53;0.534;0.431;0.535;0.434
0.531;0.063;2.533;0.251;0.235;0.047;9.494;3.2239999999999998;16.974;7.586;7.912999999999999;;0.059000000000000004;2.531;0.247;0.237;0.047;9.378;3.176;16.559;7.332000000000001;8.004;;0.078;2.4859999999999998;0.25;0.25;0.047;9.392000000000001;3.239;16.905;7.327000000000001;7.888;;0.077;2.504;0.25;0.24600000000000002;0.047;9.379;3.201;17.782;7.392;8.023;0.42200000000000004;0.418;0.53;0.532;0.42100000000000004;0.517;0.43200000000000005
0.508;0.078;2.4859999999999998;0.258;0.228;0.047;9.382;3.177;16.837;7.314;8.04;;0.078;2.525;0.271;0.235;0.059000000000000004;9.506;3.24;17.213;7.64;7.88;;0.078;2.5;0.25;0.235;0.047;9.376;3.181;14.842;7.354;7.944;;0.078;2.503;0.25;0.23399999999999999;0.047;9.454;3.213;16.781;7.343999999999999;7.9239999999999995;0.439;0.42700000000000005;0.515;0.529;0.424;0.535;0.42700000000000005
0.527;0.063;2.487;0.255;0.231;0.031;9.392999999999999;3.1719999999999997;15.773;7.369;8.013;;0.078;2.513;0.284;0.261;0.047;9.392999999999999;3.185;16.886;7.357;7.943;;0.063;2.56;0.254;0.23199999999999998;0.047;9.507;3.247;17.969;7.572;7.879;;0.066;2.5180000000000002;0.245;0.239;0.047;9.379;3.1830000000000003;14.136;7.372000000000001;7.9270000000000005;0.469;0.426;0.531;0.5379999999999999;0.41700000000000004;0.5429999999999999;0.442
0.54;0.063;2.491;0.23800000000000002;0.244;0.031;9.44;3.238;14.765;7.308;7.874;;0.063;2.502;0.258;0.22699999999999998;0.055;9.352;3.197;16.475;7.369;8.031;;0.078;2.495;0.257;0.235;0.031;9.384;3.1919999999999997;15.534;7.325;7.897;;0.078;2.537;0.24;0.242;0.047;9.519;3.213;15.98;7.617999999999999;7.902;0.424;0.44299999999999995;0.531;0.528;0.43200000000000005;0.521;0.44
0.527;0.08;2.49;0.255;0.225;0.047;9.374;3.194;15.533;7.348;7.933;;0.062;2.535;0.25;0.25;0.047;9.541;3.219;15.606;7.516;8.036;;0.062;2.496;0.254;0.237;0.047;9.387;3.1719999999999997;17.025;7.441;8.065;;0.078;2.525;0.24100000000000002;0.249;0.047;9.432;3.174;17.614;7.58;7.992999999999999;0.43799999999999994;0.42;0.534;0.534;0.441;0.527;0.43
0.522;0.055;2.503;0.25;0.233;0.032;9.37;3.1889999999999996;15.585;7.3229999999999995;7.869;;0.078;2.529;0.249;0.23600000000000002;0.047;9.538;3.2110000000000003;14.841;7.44;7.892;;0.078;2.497;0.255;0.25;0.047;9.4;3.1910000000000003;16.892;7.311;8.052999999999999;;0.086;2.502;0.24;0.25;0.047;9.383;3.176;14.875;7.3260000000000005;7.888;0.41600000000000004;0.431;0.528;0.527;0.43;0.525;0.439
0.535;0.063;2.544;0.256;0.23;0.031;9.464;3.1910000000000003;15.785;7.599;7.952999999999999;;0.07400000000000001;2.56;0.257;0.247;0.046;9.416;3.1910000000000003;16.847;7.605;7.905;;0.078;2.539;0.259;0.242;0.047;9.517999999999999;3.2239999999999998;16.881;7.695;7.8870000000000005;;0.086;2.494;0.243;0.25;0.046;9.43;3.197;14.884;7.335;8.023;0.43700000000000006;0.43;0.513;0.539;0.44;0.531;0.435
0.5329999999999999;0.063;2.485;0.26;0.22399999999999998;0.047;9.369;3.185;14.825;7.351;7.917999999999999;;0.085;2.542;0.252;0.25;0.032;9.418;3.173;15.88;7.622000000000001;7.992000000000001;;0.062;2.502;0.262;0.23600000000000002;0.047;9.41;3.19;16.634;7.311;7.89;;0.078;2.528;0.255;0.25;0.047;9.496;3.237;16.187;7.529;7.914;0.424;0.429;0.534;0.534;0.43;0.5329999999999999;0.429
0.52;0.063;2.503;0.251;0.23399999999999999;0.047;9.404;3.17;16.308;7.327000000000001;8.014;;0.062;2.502;0.262;0.23399999999999999;0.06;9.36;3.175;16.184;7.381;7.899;;0.078;2.502;0.265;0.251;0.031;9.417;3.175;17.174;7.57;8.007;;0.062;2.498;0.254;0.23399999999999999;0.047;9.385;3.207;16.22;7.303;7.886;0.431;0.439;0.534;0.547;0.426;0.547;0.45299999999999996
0.536;0.063;2.544;0.242;0.23399999999999999;0.047;9.497;3.205;14.842;7.519;7.985;;0.078;2.502;0.25;0.235;0.047;9.423;3.1710000000000003;14.915;7.337999999999999;8.073;;0.075;2.502;0.252;0.253;0.046;9.392000000000001;3.179;16.78;7.336;7.922000000000001;;0.078;2.512;0.265;0.24;0.047;9.37;3.178;17.776;7.569;8.016;0.429;0.41200000000000003;0.526;0.513;0.423;0.535;0.426
0.53;0.063;2.491;0.249;0.248;0.031;9.405;3.2060000000000004;16.237000000000002;7.306;7.912999999999999;;0.073;2.548;0.255;0.263;0.047;9.517999999999999;3.228;16.951;7.575;7.888;;0.087;2.5069999999999997;0.248;0.248;0.047;9.402999999999999;3.173;16.581;7.312;8.04;;0.078;2.504;0.248;0.233;0.047;9.371;3.261;16.561;7.325;7.999;0.415;0.41200000000000003;0.527;0.535;0.42700000000000005;0.521;0.431
0.516;0.075;2.502;0.251;0.21899999999999997;0.047;9.377;3.165;17.767;7.511;8.482000000000001;;0.075;2.499;0.23399999999999999;0.244;0.047;9.38;3.187;16.664;7.316;7.907;;0.078;2.519;0.266;0.23399999999999999;0.047;9.497;3.342;16.934;7.647;7.875;;0.078;2.5380000000000003;0.259;0.244;0.04;9.501;3.1839999999999997;16.579;7.381;8.186;0.418;0.45399999999999996;0.544;0.539;0.445;0.527;0.439
0.537;0.068;2.521;0.23199999999999998;0.249;0.031;9.464;3.222;16.735;7.341;7.904;;0.078;2.487;0.252;0.233;0.047;9.405;3.199;17.422;7.358;8.007;;0.063;2.498;0.264;0.253;0.031;9.363999999999999;3.196;16.82;7.337999999999999;7.957000000000001;;0.078;2.537;0.263;0.248;0.048;9.502;3.1839999999999997;17.427;7.606;7.894;0.436;0.444;0.525;0.525;0.43799999999999994;0.5379999999999999;0.43200000000000005
0.519;0.075;2.5;0.237;0.23399999999999999;0.055;9.363;3.207;16.805999999999997;7.3660000000000005;7.867000000000001;;0.078;2.5;0.252;0.235;0.06;9.525;3.24;16.586;7.31;7.907;;0.063;2.511;0.265;0.23800000000000002;0.047;9.402000000000001;3.2039999999999997;16.06;7.39;7.999;;0.077;2.489;0.25;0.235;0.055999999999999994;9.389;3.187;15.514000000000001;7.327999999999999;7.892;0.43700000000000006;0.429;0.525;0.534;0.426;0.55;0.444
0.526;0.063;2.522;0.251;0.244;0.047;9.469;3.2;16.382;7.562;7.875;;0.08800000000000001;2.4930000000000003;0.25;0.242;0.047;9.363;3.1910000000000003;15.606;7.364;7.874;;0.078;2.502;0.249;0.237;0.047;9.516;3.216;14.825;7.32;7.903;;0.062;2.499;0.253;0.233;0.047;9.366;3.2;15.493;7.347;8.038;0.439;0.42;0.529;0.515;0.42700000000000005;0.516;0.43200000000000005
0.534;0.063;2.502;0.23399999999999999;0.23600000000000002;0.047;9.5;3.1830000000000003;14.873;7.31;7.946000000000001;;0.078;2.533;0.263;0.237;0.051;9.517000000000001;3.2119999999999997;15.706;7.61;7.9239999999999995;;0.078;2.494;0.258;0.231;0.047;9.396;3.1919999999999997;14.857000000000001;7.396;7.954;;0.078;2.503;0.25;0.242;0.047;9.496;3.221;16.765;7.32;7.901;0.434;0.425;0.524;0.542;0.436;0.525;0.44
0.526;0.067;2.489;0.23600000000000002;0.253;0.040999999999999995;9.382;3.1830000000000003;17.542;7.337000000000001;8.007;;0.078;2.5069999999999997;0.25;0.247;0.047;9.389;3.17;17.424;7.35;7.968999999999999;;0.063;2.552;0.25;0.249;0.047;9.494;3.1919999999999997;17.735;7.477;7.897;;0.076;2.498;0.249;0.249;0.038;9.402999999999999;3.1830000000000003;16.632;7.327999999999999;7.9;0.42200000000000004;0.43;0.5329999999999999;0.531;0.425;0.547;0.424
0.532;0.071;2.532;0.25;0.251;0.031;9.504;3.2119999999999997;16.83;7.3;7.925;;0.08900000000000001;2.4859999999999998;0.257;0.247;0.031;9.411;3.1889999999999996;16.955;7.343999999999999;8.038;;0.06;2.502;0.25;0.247;0.035;9.384;3.187;16.889;7.301;7.899;;0.08199999999999999;2.55;0.245;0.255;0.031;9.411;3.1910000000000003;17.590999999999998;7.574;7.922999999999999;0.44;0.434;0.535;0.528;0.43799999999999994;0.537;0.44
0.525;0.063;2.492;0.23600000000000002;0.24600000000000002;0.031;9.376;3.1910000000000003;15.985999999999999;7.308;7.888;;0.08;2.565;0.24600000000000002;0.239;0.047;9.507;3.225;14.885;7.5089999999999995;8.037;;0.063;2.51;0.245;0.23800000000000002;0.042;9.402000000000001;3.19;15.040999999999999;7.327000000000001;8.042;;0.068;2.4859999999999998;0.26899999999999996;0.243;0.047;9.367;3.1860000000000004;16.6;7.343999999999999;7.904;0.41700000000000004;0.43799999999999994;0.542;0.528;0.434;0.525;0.43700000000000006
0.5329999999999999;0.067;2.543;0.262;0.23399999999999999;0.031;9.39;3.19;17.526;7.599;7.922000000000001;;0.078;2.505;0.252;0.231;0.047;9.385;3.182;16.849;7.315;7.877999999999999;;0.078;2.555;0.26;0.25;0.048;9.498;3.216;16.768;7.6160000000000005;7.903;;0.067;2.504;0.249;0.25;0.047;9.418;3.173;16.664;7.332000000000001;8.019;0.449;0.429;0.531;0.521;0.43799999999999994;0.5329999999999999;0.42200000000000004
0.516;0.086;2.479;0.252;0.24;0.031;9.362;3.182;14.841;7.351;7.89;;0.07400000000000001;2.51;0.258;0.23800000000000002;0.059000000000000004;9.407;3.175;15.793;7.562;7.996;;0.067;2.499;0.237;0.259;0.038;9.386000000000001;3.173;16.91;7.331;7.882999999999999;;0.063;2.546;0.258;0.247;0.031;9.544;3.22;16.598;7.558;7.898;0.426;0.428;0.536;0.5479999999999999;0.44299999999999995;0.528;0.439
0.527;0.062;2.48;0.26;0.228;0.031;9.395;3.165;16.542;7.341;8.029;;0.063;2.5;0.248;0.24;0.047;9.368;3.1919999999999997;15.07;7.374;7.89;;0.084;2.522;0.254;0.25;0.047;9.385;3.178;17.847;7.575;8.014;;0.067;2.503;0.252;0.244;0.047;9.388;3.19;16.654;7.325;7.867999999999999;0.43200000000000005;0.435;0.541;0.5329999999999999;0.433;0.5329999999999999;0.424
0.532;0.078;2.5180000000000002;0.257;0.233;0.055999999999999994;9.481;3.235;17.004;7.595;7.894;;0.078;2.506;0.251;0.243;0.047;9.407;3.1910000000000003;16.782;7.319;8.015;;0.078;2.516;0.252;0.23399999999999999;0.048;9.373;3.217;14.837;7.324;7.914;;0.079;2.487;0.25;0.244;0.045;9.379;3.1889999999999996;15.790999999999999;7.56;8.024;0.44299999999999995;0.43;0.526;0.544;0.433;0.53;0.426
0.518;0.078;2.5;0.248;0.23800000000000002;0.031;9.392999999999999;3.197;16.923;7.351;7.89;;0.078;2.539;0.243;0.261;0.036000000000000004;9.529;3.218;16.921;7.567;7.888999999999999;;0.078;2.517;0.254;0.247;0.031;9.386000000000001;3.1889999999999996;16.759;7.337000000000001;8.0;;0.062;2.503;0.25;0.24600000000000002;0.047;9.505;3.237;16.565;7.345;7.8839999999999995;0.418;0.43;0.537;0.536;0.41600000000000004;0.53;0.436
0.515;0.062;2.498;0.259;0.21899999999999997;0.047;9.375;3.176;17.472;7.376;8.014;;0.078;2.5140000000000002;0.254;0.23399999999999999;0.047;9.389;3.1710000000000003;16.838;7.312;7.9239999999999995;;0.063;2.548;0.25;0.252;0.047;9.498;3.202;17.07;7.586;7.905;;0.071;2.519;0.23399999999999999;0.258;0.039;9.39;3.22;16.891;7.399;7.956;0.426;0.433;0.522;0.531;0.426;0.547;0.44
0.521;0.062;2.454;0.235;0.23399999999999999;0.047;9.397;3.22;16.660999999999998;7.34;7.867999999999999;;0.078;2.455;0.25;0.23399999999999999;0.047;9.253;3.158;17.229;7.346;7.946000000000001;;0.063;2.4859999999999998;0.25;0.23399999999999999;0.047;9.271;3.1630000000000003;17.441;7.327999999999999;7.837999999999999;;0.062;2.517;0.25;0.25;0.047;9.433;3.158;16.272000000000002;7.611000000000001;7.754;0.43799999999999994;0.42200000000000004;0.531;0.516;0.43799999999999994;0.532;0.42200000000000004
0.531;0.063;2.47;0.235;0.25;0.031;9.238999999999999;3.174;15.581;7.392;7.8020000000000005;;0.063;2.471;0.25;0.25;0.031;9.389;3.205;14.13;7.33;7.8020000000000005;;0.063;2.502;0.266;0.235;0.047;9.286;3.14;14.942;7.349;7.938;;0.063;2.47;0.25;0.244;0.047;9.259;3.174;14.945;7.315;7.864;0.42200000000000004;0.42200000000000004;0.531;0.534;0.43799999999999994;0.532;0.43799999999999994
0.531;0.063;2.517;0.235;0.23399999999999999;0.047;9.427;3.205;15.331;7.58;7.77;;0.078;2.47;0.25;0.23399999999999999;0.047;9.286;3.1519999999999997;14.927;7.361000000000001;7.832999999999999;;0.063;2.47;0.23399999999999999;0.25;0.047;9.302;3.205;16.235;7.327999999999999;7.789;;0.078;2.47;0.25;0.235;0.047;9.27;3.16;16.659000000000002;7.361000000000001;7.955;0.43799999999999994;0.42200000000000004;0.516;0.516;0.42200000000000004;0.531;0.42200000000000004
0.516;0.078;2.47;0.25;0.21899999999999997;0.047;9.315;3.158;15.552999999999999;7.33;7.814;;0.078;2.517;0.25;0.23399999999999999;0.047;9.434;3.205;15.798;7.562;7.7989999999999995;;0.078;2.4859999999999998;0.25;0.23399999999999999;0.051;9.259;3.142;15.584000000000001;7.33;7.8629999999999995;;0.078;2.47;0.25;0.235;0.047;9.238999999999999;3.205;15.552999999999999;7.357;7.7829999999999995;0.42200000000000004;0.42200000000000004;0.516;0.531;0.43799999999999994;0.531;0.42200000000000004
0.516;0.078;2.454;0.235;0.23399999999999999;0.047;9.224;3.142;16.927;7.439;7.957999999999999;;0.078;2.472;0.235;0.23399999999999999;0.047;9.269;3.156;14.967;7.32;7.817;;0.079;2.532;0.25;0.23399999999999999;0.047;9.446;3.1889999999999996;14.969000000000001;7.58;7.7860000000000005;;0.078;2.4530000000000003;0.25;0.23399999999999999;0.047;9.283999999999999;3.142;14.897;7.345;7.957999999999999;0.43799999999999994;0.42200000000000004;0.516;0.516;0.42200000000000004;0.516;0.42200000000000004
0.516;0.078;2.455;0.25;0.235;0.031;9.282;3.142;15.565999999999999;7.329;7.7860000000000005;;0.063;2.517;0.25;0.21899999999999997;0.047;9.3;3.158;16.084;7.971;7.966;;0.062;2.47;0.23399999999999999;0.25;0.047;9.335;3.158;16.659000000000002;7.314;7.81;;0.078;2.517;0.25;0.25;0.047;9.448;3.236;16.913;7.565;7.832000000000001;0.42200000000000004;0.42200000000000004;0.532;0.55;0.43799999999999994;0.532;0.42200000000000004
0.516;0.078;2.484;0.25;0.23399999999999999;0.047;9.286;3.142;16.819000000000003;7.297999999999999;7.957999999999999;;0.078;2.47;0.25;0.235;0.047;9.271;3.174;16.809;7.329;7.784;;0.078;2.47;0.25;0.23399999999999999;0.047;9.267000000000001;3.142;17.794;7.4239999999999995;7.973;;0.061;2.5180000000000002;0.249;0.26;0.039;9.437999999999999;3.196;16.887;7.667000000000001;7.7989999999999995;0.43799999999999994;0.40700000000000003;0.528;0.516;0.42200000000000004;0.516;0.42200000000000004
0.539;0.063;2.544;0.24;0.23399999999999999;0.047;9.588;3.221;16.945999999999998;7.606;7.921;;0.078;2.496;0.247;0.24100000000000002;0.047;9.394;3.1830000000000003;16.499000000000002;7.367000000000001;7.945;;0.062;2.51;0.25;0.24;0.047;9.551;3.222;16.702;7.32;7.938;;0.078;2.505;0.242;0.24;0.047;9.366;3.177;17.399;7.355;8.055;0.424;0.41600000000000004;0.531;0.527;0.44;0.54;0.45299999999999996
0.524;0.062;2.508;0.235;0.24;0.047;9.363;3.174;16.526;7.327999999999999;7.934;;0.078;2.543;0.257;0.23399999999999999;0.053;9.505;3.2110000000000003;15.609000000000002;7.629;7.894;;0.078;2.495;0.258;0.25;0.031;9.369;3.175;16.634;7.398;7.9079999999999995;;0.07200000000000001;2.495;0.257;0.24;0.057999999999999996;9.463;3.221;16.590999999999998;7.313;7.947;0.442;0.418;0.5429999999999999;0.519;0.429;0.521;0.423
0.521;0.076;2.502;0.23399999999999999;0.23399999999999999;0.048;9.383;3.187;15.620999999999999;7.332000000000001;8.045;;0.063;2.5180000000000002;0.247;0.23800000000000002;0.047;9.4;3.1830000000000003;14.825999999999999;7.3020000000000005;7.968999999999999;;0.078;2.536;0.259;0.23399999999999999;0.048;9.531;3.2039999999999997;15.372;7.619;7.9110000000000005;;0.063;2.5180000000000002;0.257;0.23;0.055;9.366;3.2;14.845;7.357;7.983;0.439;0.435;0.5329999999999999;0.535;0.433;0.53;0.433
0.512;0.07200000000000001;2.495;0.249;0.23;0.047;9.42;3.2060000000000004;15.999;7.3229999999999995;7.928999999999999;;0.064;2.516;0.252;0.231;0.05;9.389;3.173;15.825;7.379;8.039;;0.063;2.497;0.253;0.254;0.031;9.39;3.1889999999999996;16.596;7.332999999999999;7.96;;0.07;2.533;0.25;0.25;0.047;9.527999999999999;3.2030000000000003;17.403;7.577999999999999;7.946000000000001;0.434;0.424;0.5329999999999999;0.528;0.43200000000000005;0.527;0.428
0.531;0.076;2.488;0.252;0.233;0.053;9.353;3.175;16.752;7.343;7.899;;0.065;2.489;0.258;0.23800000000000002;0.047;9.498;3.218;16.555999999999997;7.33;7.903;;0.078;2.502;0.256;0.23399999999999999;0.031;9.369;3.1919999999999997;17.254;7.316;8.045;;0.078;2.502;0.254;0.231;0.047;9.384;3.1719999999999997;15.043;7.336;7.93;0.44;0.42700000000000005;0.516;0.542;0.41100000000000003;0.529;0.431
0.527;0.062;2.539;0.25;0.243;0.047;9.485;3.22;17.369;7.546;7.906000000000001;;0.063;2.503;0.251;0.24600000000000002;0.047;9.389;3.1860000000000004;16.178;7.352;7.94;;0.079;2.499;0.23800000000000002;0.25;0.052000000000000005;9.521;3.221;16.588;7.314;7.896;;0.076;2.498;0.245;0.245;0.047;9.357999999999999;3.217;17.42;7.319;8.029;0.434;0.433;0.544;0.53;0.43799999999999994;0.521;0.436
0.528;0.069;2.517;0.23399999999999999;0.237;0.048;9.35;3.1889999999999996;16.589000000000002;7.332999999999999;7.928999999999999;;0.069;2.546;0.256;0.244;0.031;9.49;3.178;17.598;7.62;7.921;;0.062;2.509;0.23800000000000002;0.257;0.047;9.367;3.1910000000000003;16.925;7.34;7.888;;0.066;2.536;0.25;0.24600000000000002;0.047;9.513;3.219;16.766;7.422999999999999;7.917000000000001;0.424;0.418;0.542;0.537;0.419;0.5379999999999999;0.434
0.523;0.081;2.49;0.24100000000000002;0.254;0.031;9.392000000000001;3.174;17.741;7.332000000000001;8.047;;0.059000000000000004;2.502;0.257;0.22699999999999998;0.047;9.38;3.19;16.502;7.355;7.93;;0.087;2.516;0.244;0.257;0.04;9.379;3.173;17.993;7.626;7.996;;0.063;2.498;0.253;0.25;0.039;9.411;3.2060000000000004;16.812;7.327999999999999;7.907;0.42200000000000004;0.433;0.528;0.524;0.446;0.523;0.43200000000000005
0.537;0.063;2.528;0.251;0.253;0.047;9.506;3.219;16.559;7.621;7.891;;0.064;2.503;0.249;0.23399999999999999;0.047;9.415;3.159;16.5;7.31;8.006;;0.078;2.4930000000000003;0.24600000000000002;0.25;0.047;9.427;3.1860000000000004;14.982000000000001;7.311;7.9270000000000005;;0.063;2.522;0.25;0.247;0.047;9.387;3.197;17.761;7.459;8.016;0.446;0.423;0.547;0.541;0.428;0.514;0.419
0.525;0.078;2.494;0.251;0.239;0.047;9.38;3.195;16.632;7.3260000000000005;7.949;;0.07200000000000001;2.545;0.253;0.23399999999999999;0.047;9.496;3.2230000000000003;14.982000000000001;7.569;7.91;;0.078;2.512;0.247;0.23399999999999999;0.047;9.417;3.178;15.061;7.311;8.032;;0.078;2.528;0.252;0.23399999999999999;0.047;9.435;3.187;14.847000000000001;7.319;7.922999999999999;0.43;0.424;0.53;0.547;0.439;0.523;0.419
0.535;0.063;2.521;0.23199999999999998;0.24;0.047;9.365;3.188;15.879000000000001;7.5760000000000005;8.088;;0.062;2.5140000000000002;0.254;0.226;0.047;9.379;3.187;14.883;7.32;7.916;;0.069;2.532;0.244;0.242;0.047;9.502;3.2289999999999996;14.805;7.497000000000001;7.922000000000001;;0.078;2.498;0.263;0.223;0.047;9.433;3.1889999999999996;14.908;7.337000000000001;8.054;0.452;0.42700000000000005;0.531;0.546;0.413;0.5429999999999999;0.434
0.527;0.075;2.471;0.263;0.221;0.053;9.354;3.1910000000000003;14.849;7.314;7.891;;0.063;2.543;0.252;0.257;0.043;9.449;3.23;15.800999999999998;7.597;7.976;;0.062;2.5180000000000002;0.251;0.23199999999999998;0.047;9.402000000000001;3.1839999999999997;14.911;7.337999999999999;7.891;;0.078;2.537;0.263;0.23399999999999999;0.055999999999999994;9.509;3.235;14.837;7.327999999999999;7.905;0.423;0.42;0.529;0.5479999999999999;0.439;0.529;0.43
0.527;0.062;2.489;0.261;0.23399999999999999;0.045;9.357999999999999;3.1910000000000003;15.185;7.313;7.984;;0.081;2.504;0.247;0.228;0.055;9.406;3.1889999999999996;14.852;7.332999999999999;7.914;;0.078;2.54;0.26;0.24100000000000002;0.043;9.49;3.196;15.827;7.593;7.906000000000001;;0.081;2.491;0.26;0.23399999999999999;0.047;9.397;3.18;14.887;7.346;7.925;0.444;0.43799999999999994;0.518;0.523;0.423;0.524;0.423
